customerID,Churn,customer.SeniorCitizen,customer.tenure,account.Charges.Monthly,account.Charges.Total,cuentas_diarias,gender_Male,customer.Partner_Yes,customer.Dependents_Yes,phone.PhoneService_Yes,phone.MultipleLines_No phone service,phone.MultipleLines_Yes,internet.InternetService_Fiber optic,internet.InternetService_No,internet.OnlineSecurity_No internet service,internet.OnlineSecurity_Yes,internet.OnlineBackup_No internet service,internet.OnlineBackup_Yes,internet.DeviceProtection_No internet service,internet.DeviceProtection_Yes,internet.TechSupport_No internet service,internet.TechSupport_Yes,internet.StreamingTV_No internet service,internet.StreamingTV_Yes,internet.StreamingMovies_No internet service,internet.StreamingMovies_Yes,account.Contract_One year,account.Contract_Two year,account.PaperlessBilling_Yes,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check
0221-NAUXK,0,0,-0.9109613101984925,-1.4893587220678117,-0.9089401830750712,-1.4941681185688727,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0221-WMXNQ,0,1,-1.1552834925186748,0.3519123541162525,-0.885160423761774,0.35026813487840036,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0222-CNVPT,0,1,0.7992939660427824,-0.5305018529719587,0.12146458249397271,-0.5270853262208431,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0224-HJAPT,1,0,-1.1145631287986444,-0.5853411539774408,-0.9073298654221299,-0.5869048803867004,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0224-NIJLP,0,0,-0.9924020376385532,-1.4827115340671475,-0.9327640606802299,-1.4841981928745631,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0224-RLWWD,0,1,-1.2367242199587354,-0.6800635829869098,-0.9663821990786204,-0.6766342116354868,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0225-ZORZP,0,0,-1.196003856238705,0.6493740171459886,-0.9020797886906228,0.6493659057076883,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0228-MAUWC,0,0,-0.5444780367182194,-0.17321549793624236,-0.500801865065214,-0.1781379269200075,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0229-LFJAF,0,0,1.6137012404433895,0.1624674960973148,1.1596562265765544,0.1608395466865183,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0230-UBYPQ,0,1,1.2472179669631163,-0.9525982910141539,0.008455577890983841,-0.9557921310761552,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0230-WEQUW,0,0,1.3693790581232073,-0.2712615209460435,0.665950481501502,-0.26786725816879386,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0231-LXVAP,1,0,-1.2774445836787658,0.3701921211180802,-0.9722940501880487,0.37020798626701956,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0233-FTHAV,0,0,1.1250568758030253,0.4798707231290442,1.0964567734850919,0.47987716890442533,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0234-TEVTT,0,0,0.636412511162661,-0.6567984249845841,-0.03680978955881762,-0.6566943602468676,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0235-KGSLC,1,0,-1.2774445836787658,0.6909189421501417,-0.9680366350234231,0.6892456084849266,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0236-HFWSV,1,0,-0.7073594915983408,0.9501592741760568,-0.3684249303350681,0.9484636765369756,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0237-YFUTL,0,0,0.7178532386027217,1.4919050962302134,1.379166787732975,1.4968095897240032,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0238-WHBIQ,0,0,1.6137012404433895,0.8288480931639302,1.7910110422591903,0.828824568205261,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0239-OXEXL,0,0,0.5549717837226003,0.6477122201458226,0.6917155639485626,0.6493659057076883,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0244-LGNFY,0,0,1.6137012404433895,0.9268941161737315,1.9647047573175416,0.9285238251483564,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0247-SLUJI,0,0,-1.2774445836787658,-1.4976677070686424,-0.9970885302141584,-1.4941681185688727,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0248-IPDFW,0,0,-1.2774445836787658,-0.4872951309676395,-0.9836765694882913,-0.4872056234436047,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0248-PGHBZ,0,1,1.4100994218432377,0.920246928173067,1.7034582920602324,0.9185538994540471,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
0253-ZTEOB,0,0,0.636412511162661,0.49482689613053943,0.7017304162011015,0.49981702029304453,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0254-FNMCI,0,0,1.6137012404433895,1.5002140812310438,2.357886974386383,1.4968095897240032,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0254-KCJGT,0,0,0.7992939660427824,0.5529897911363538,0.9153291262480936,0.5496666487645923,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
0254-WWRKD,0,0,1.4100994218432377,-0.4723389579661445,0.50824964724291,-0.47723569774929514,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0256-LTHVJ,1,0,-0.1779947632379461,0.5413572121351906,-0.02322135566550501,0.5396967230702829,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0257-KXZGU,0,0,-0.015113308357824687,-0.076831271926607,-0.10331811453988572,-0.07843866997691154,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0257-ZESQC,1,1,-0.21871512695797646,0.3469269631157544,-0.15458356968283832,0.35026813487840036,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0258-NOKBL,0,0,-1.196003856238705,0.852113251166256,-0.8873442792089135,0.8487644195938797,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0259-GBZSH,1,0,-1.2367242199587354,0.6942425361504743,-0.9257051339824052,0.699215534179236,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0260-ZDLGK,1,0,-0.9516816739185229,0.27048430110811283,-0.7183932805256631,0.27050872932392406,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0263-FJTQO,0,0,0.7178532386027217,0.1907180451001387,0.5324705894748214,0.1907493237694473,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
0264-CNITK,0,0,1.572980876723359,-1.4843733310673135,-0.39271205000477166,-1.4841981928745631,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0265-EDXBD,1,1,-0.015113308357824687,0.3369561811147577,0.010418841878816282,0.340298209184091,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0265-PSUAE,0,0,-0.6666391278783104,1.1944434332004772,-0.3339906035372416,1.1977118188947153,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0266-CLZKZ,0,0,1.4100994218432377,1.3589613362169235,1.9580428952464692,1.357230630003669,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0266-GMEAO,0,0,1.6137012404433895,1.6464522172456624,2.5495147750863953,1.6463584751386469,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0268-QKIWO,1,0,-1.196003856238705,-1.4960059100684764,-0.9798162189504184,-1.4941681185688727,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0269-XFESX,0,0,-0.38159658183809786,-1.343120586053193,-0.7682028320371894,-1.3446192331542288,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0270-THENM,0,0,1.6137012404433895,0.16911468409797892,1.2452898310795417,0.1708094723808281,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0274-JKUJR,0,0,-1.0331224013585836,-0.19648065593856795,-0.8003209485122922,-0.1980777783086267,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0277-BKSQP,0,0,-0.9924020376385532,-0.344380588953353,-0.7961738290773201,-0.3476266637232704,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0277-ORXQS,0,0,1.3693790581232073,-0.4723389579661445,0.47860215511204596,-0.47723569774929514,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0278-YXOOG,1,0,-1.1145631287986444,-1.4527991880641573,-0.9555511584266456,-1.4542884157916345,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0280-XJGEX,1,0,0.6771328748826914,1.2941512532104444,1.2161496993050835,1.2974110758378112,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0281-CNTZX,0,0,1.2472179669631163,-1.4893587220678117,-0.4610071658062265,-1.4941681185688727,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0282-NVSJS,0,1,-0.8295205827584318,-1.1786026830367469,-0.8487628329761148,-1.175130496350966,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0285-INHLN,0,0,-0.21871512695797646,-0.33274800995219006,-0.33946127172805585,-0.3376567380289608,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0289-IVARM,0,0,0.10704778280226637,-0.13997955793291988,-0.13109057926664017,-0.13825822414276911,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0292-WEGCH,0,0,0.8807346934828431,0.7125223031523016,0.9901537492450365,0.7091854598735458,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0295-PPHDO,1,0,-1.2774445836787658,1.0199547481830342,-0.9636689241291442,1.018253156397143,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0295-QVKPB,0,0,-1.1145631287986444,-0.026977361921623314,-0.8654395472997259,-0.028589041505363788,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
0297-RBCSG,0,0,-0.5444780367182194,0.01955295408302785,-0.46230865541613797,0.021260586966184408,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
0298-XACET,0,0,0.7992939660427824,-0.4839715369673072,0.12100134042942788,-0.4872056234436047,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0301-FIDRB,0,0,1.6137012404433895,-0.03196275292212187,1.0608533119529382,-0.028589041505363788,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0301-KOBTQ,0,0,-0.015113308357824687,-1.4860351280674797,-0.7346949893684523,-1.4841981928745631,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0302-JOIVN,1,0,-0.9924020376385532,1.2093996062019723,-0.6339067516110727,1.207681744589025,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0303-UNCIP,0,0,0.35136996512244856,0.007920375081865176,0.11120707963619605,0.011290661271874593,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
0303-WMMRN,0,0,-1.1145631287986444,-1.5126238800701375,-0.9678160435641161,-1.5141079699574918,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0305-SQECB,0,0,-0.8702409464784622,-0.9542600880143202,-0.8281595906768388,-0.9557921310761552,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0306-JAELE,1,0,-1.1145631287986444,1.0415581091851935,-0.8057474984112449,1.0381930077857624,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0307-BCOPK,0,0,-0.6666391278783104,-1.5192710680708021,-0.8616674333455757,-1.5141079699574918,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0308-GIQJT,0,1,1.572980876723359,1.3622849302172555,2.251407476978882,1.357230630003669,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
0308-IVGOK,0,0,-0.8702409464784622,-0.8096837489998674,-0.8193359323045578,-0.8062432456615113,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
0310-MVLET,1,0,1.1657772395230557,1.1429277261953275,1.6457515663055144,1.1378922647288578,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0310-SUCIN,0,0,1.572980876723359,0.66599198714765,1.661656210521551,0.6693057570963074,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
0310-VQXAM,0,0,-0.9516816739185229,-1.4926823160681442,-0.926896327862663,-1.4941681185688727,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0311-QYWSS,0,0,-1.073842765078614,-0.508898491969799,-0.8669836875148752,-0.5071454748322239,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0311-UNPFF,1,0,-0.2594354906780068,0.7989357471609397,-0.0023754627609911595,0.7989147911223319,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0314-TKOSI,0,0,-1.073842765078614,-0.3194536339508611,-0.8633218692903785,-0.3177168866403416,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0315-LVCRK,0,0,-0.8702409464784622,0.66599198714765,-0.6136785147926185,0.6693057570963074,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0318-QUUOB,1,0,-1.2774445836787658,0.5247392421335294,-0.9702425496164934,0.5197568716816637,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0318-ZOPWS,0,0,0.6771328748826914,-1.4827115340671475,-0.5763544398778699,-1.4841981928745631,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0319-QZTCO,0,0,-1.196003856238705,-0.20146604693906625,-0.9313963936325264,-0.1980777783086267,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0320-DWVTU,0,0,0.8400143297628128,1.15456030519649,1.3873066125814042,1.157832116117477,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0320-JDNQG,1,0,-0.38159658183809786,1.1661928841976528,0.02274990445407909,1.167802041811787,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0322-CHQRU,1,0,-1.2367242199587354,-0.6451658459834211,-0.9662939624948977,-0.646724434552558,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0322-YINQP,1,0,-1.2774445836787658,-0.5388108379727894,-0.9843604030121429,-0.5370552519151525,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0323-XWWTN,0,0,-1.196003856238705,-1.2749869090463821,-0.9522864048289016,-1.274829753294062,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0324-BRPCJ,1,1,1.450819785563268,1.1778254631988159,2.017051110611099,1.1777719675060963,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0325-XBFAC,1,0,-0.9924020376385532,0.9950277931805425,-0.6791721190608742,0.9983133050085238,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0326-VDYXE,0,0,1.5322605130033287,1.0930738161903437,2.0747798955117474,1.0980125619516194,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0327-WFZSY,0,0,0.26992923768238786,1.1711782751981514,0.6863993097792633,1.167802041811787,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
0328-GRPMV,1,0,-1.2774445836787658,0.17742366909880955,-0.9748529111160102,0.1807793980751375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0329-GTIAJ,1,0,-1.196003856238705,1.1013828011911744,-0.8666748594718453,1.0980125619516194,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0330-BGYZE,0,0,1.1250568758030253,1.2542681252064576,1.7108481059470175,1.257531373060573,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
0330-IVZHA,1,0,-1.1145631287986444,0.17243827809831144,-0.8601232931304266,0.1708094723808281,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0334-GDDSO,1,1,-1.196003856238705,0.5513279941361873,-0.9026753856307517,0.5496666487645923,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0334-ZFJSR,0,0,0.9214550572028735,0.042818112085353674,0.5216395488228464,0.0412004383548036,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
0336-KXKFK,0,0,1.6137012404433895,-0.11837619693076008,0.9311234747344767,-0.11831837275414993,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0336-PIKEI,0,1,1.6137012404433895,0.3203382111130965,1.359291497249412,0.3203583577954718,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0337-CNPZE,1,0,0.35136996512244856,1.3805646972190828,0.954594406004744,1.377170481392288,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0343-QLUZP,0,0,1.1250568758030253,-0.8362725010025253,0.06386815246890845,-0.83615302274444,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0345-HKJVM,1,0,-1.073842765078614,0.8155537171626009,-0.7509525799193801,0.8188546425109511,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0345-XMMUG,0,0,0.5549717837226003,1.4669781412277214,1.1358544081173265,1.4668998126410742,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0347-UBKUZ,0,0,-0.7073594915983408,-1.491020519067978,-0.8644027674409829,-1.4941681185688727,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0348-SDKOL,1,0,1.0436161483629647,1.2409737492051283,1.590758115500273,1.2375915216719537,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0354-VXMJC,0,0,-0.38159658183809786,-1.5009913010689746,-0.8175491414841708,-1.5041380442631824,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0354-WYROK,1,1,-0.05583367207785504,1.1346187411944968,0.278635997250228,1.1378922647288578,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0356-ERHVT,0,0,-0.8702409464784622,-0.6268860789815939,-0.7755264684861826,-0.6267845831639388,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0356-OBMAC,0,1,0.9621754209229038,1.1678546811978192,1.511742254776497,1.167802041811787,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0357-NVCRI,0,0,-0.30015585439803716,-1.4860351280674797,-0.7976738510006078,-1.4841981928745631,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0361-HJRDX,0,0,1.450819785563268,-0.013682985920294613,0.9970141436294852,-0.01861911581105397,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0362-RAOQO,0,0,0.3106496014024182,-1.4993295040688086,-0.6394877155315404,-1.5041380442631824,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0362-ZBZWJ,1,0,0.14776814652229672,0.6693155811479824,0.34741641426215814,0.6693057570963074,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0363-QJVFX,1,0,-0.015113308357824687,1.4420511862252297,0.5087570075993162,1.4369900355581458,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0363-SVHYR,0,0,1.572980876723359,0.7341256641544609,1.7577017319038295,0.7390952369564744,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0365-BZUWY,0,0,-0.6259187641582801,1.2559299222066236,-0.23701859802587344,1.257531373060573,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0365-GXEZS,0,0,-0.5851984004382497,0.4466347831257218,-0.3577924219964696,0.4499673918214963,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0365-TRTPY,0,0,0.18848851024232707,0.8787020031689139,0.48643315191744535,0.8786741966768087,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0366-NQSHS,0,0,-1.2367242199587354,-1.5093002860698053,-0.9853310054330939,-1.5141079699574918,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0369-ZGOVK,0,0,-0.1779947632379461,0.18739445109980665,-0.12685522324794524,0.1907493237694473,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0373-AIVNJ,0,0,-0.9516816739185229,-0.8379342980026916,-0.8412186050678147,-0.83615302274444,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0374-AACSZ,0,0,-1.2774445836787658,-0.48563333396747344,-0.9836545103423605,-0.4872056234436047,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0374-FIUCA,0,0,1.328658694403177,-1.4744025490663168,-0.38174865447721246,-1.4742282671802533,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0374-IOEGQ,0,0,-1.196003856238705,-0.670092800985913,-0.9516466895969113,-0.6666642859411772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0375-HVGXO,1,0,-1.2774445836787658,-0.9991286070188053,-0.9904707864349477,-0.9956718338533936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0376-OIWME,0,0,0.14776814652229672,0.9584682591768875,0.47926392948996704,0.9584336022312855,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0376-YMCJC,1,0,-0.38159658183809786,0.8587604391669201,-0.14847318626003367,0.8587343452881895,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0377-JBKKT,0,0,-0.4223169455581282,-0.22639300194155812,-0.44468339781750665,-0.22798755539155546,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0378-CJKPV,0,0,1.6137012404433895,1.5733331492383529,2.5086612368227343,1.57656899527848,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0378-NHQXU,1,0,-0.6259187641582801,0.7806559801591125,-0.36136600363724336,0.7789749397337127,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0378-TOVMS,1,0,-1.196003856238705,0.6992279271509724,-0.8856898432641108,0.699215534179236,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0378-XSZPU,1,0,1.0436161483629647,-0.14828854293375052,0.5665078516458953,-0.14822814983707894,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0379-DJQHR,0,0,1.4100994218432377,0.5513279941361873,1.375990270718954,0.5496666487645923,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0380-NEAVX,0,1,0.06632741908223602,1.1661928841976528,0.4691608406537053,1.167802041811787,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0380-ZCSBI,0,0,-0.9109613101984925,-1.4876969250676457,-0.9181167877822436,-1.4841981928745631,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0383-CLDDA,0,0,1.4915401492832985,0.6842717541494772,1.5960523105236415,0.6792756827906168,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0384-LPITE,0,0,0.3106496014024182,-0.09012564792793618,0.10227312553426156,-0.08840859567122136,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
0384-RVBPI,0,0,-0.503757672998189,-0.012021188920128113,-0.3887414037372452,-0.008649190116744598,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
